DateTime,STATION_CURRENT_PUMP1,STATION_HZ_PUMP1,STATION_SPEED_PUMP1,TIME_RUN_PUMP1,STATION_CURRENT_PUMP2,STATION_HZ_PUMP2,STATION_SPEED_PUMP2,TIME_RUN_PUMP2,STATION_CURRENT_PUMP3,STATION_HZ_PUMP3,STATION_SPEED_PUMP3,TIME_RUN_PUMP3,STATION_CURRENT_PUMP4,STATION_HZ_PUMP4,STATION_SPEED_PUMP4,TIME_RUN_PUMP4,MASTER_TOTAL_ROUGH_WATER,MASTER_FLOW_NUOC_THO,MASTER_DUC_NUOC_THO,DO,MASTER_PH,MASTER_CLO_DU1,((CloAnalys1)),MASTER_DO_TRONG_NUOC_SACH,CHEMICAL_ACTUAL_CURRENT_PAC1,CHEMICAL_ACTUAL_HZ_PAC1,CHEMICAL_ACTUAL_SPEED_PAC1,TIME_RUN_PAC1,CHEMICAL_ACTUAL_CURRENT_PAC2,CHEMICAL_ACTUAL_HZ_PAC2,CHEMICAL_ACTUAL_SPEED_PAC2,TIME_RUN_PAC2,TOTAL_LL_PAC,FEB_LUU_LUONG_PAC,CHEMICAL_ACTUAL_CURRENT_POL1,CHEMICAL_HZ_POL1,CHEMICAL_ACTUAL_SPEED_POL1,TIME_RUN_POL1,CHEMICAL_ACTUAL_CURRENT_POL2,CHEMICAL_HZ_POL2,CHEMICAL_ACTUAL_SPEED_POL2,TIME_RUN_POL2,TONG_LL_KMNO4,CHEMICAL_SQL_LUU_LUONG_KMNO4,CHEMICAL_ACTUAL_CURRENT_JAVEN1,CHEMICAL_ACTUAL_HZ_JAVEN1,CHEMICAL_ACTUAL_SPEED_JAVEN1,TIME_RUN_JAVEN1,CHEMICAL_ACTUAL_CURRENT_JAVEN2,CHEMICAL_ACTUAL_HZ_JAVEN2,CHEMICAL_ACTUAL_SPEED_JAVEN2,TIME_RUN_JAVEN2,TOTAL_LL_JAVEN,FEB_LUU_LUONG_JAVEN,STATION2_CURRENT_PUMP1,STATION2_HZ_PUMP1,STATION2_SPEED_PUMP1,PUMP1_RUN,STATION2_CURRENT_PUMP2,STATION2_HZ_PUMP2,STATION2_SPEED_PUMP2,PUMP2_RUN,STATION2_CURRENT_PUMP3,STATION2_HZ_PUMP3,STATION2_SPEED_PUMP3,PUMP3_RUN,STATION2_CURRENT_PUMP4,STATION2_HZ_PUMP4,STATION2_SPEED_PUMP4,PUMP4_RUN,STATION2_CURRENT_PUMP5,STATION2_HZ_PUMP5,STATION2_SPEED_PUMP5,PUMP5_RUN,DATA_TOTAL_CLEAN_WATER,DATA_FLOW_CLEAN_WATER,DATA_PRESSURE_TOTAL,DATA_LEVEL_CLEAR_WATER,DATA_CLO_DU2,((CloAnalys2)),TA_CURRENT_PUMP1,TA_HZ_PUMP1,TA_SPEED_PUMP1,TIME_PUMP1_RUN,TA_CURRENT_PUMP2,TA_HZ_PUMP2,TA_SPEED_PUMP2,TIME_PUMP2_RUN,TA_CURRENT_PUMP3,TA_HZ_PUMP3,TA_SPEED_PUMP3,TIME_PUMP3_RUN,TA_CURRENT_PUMP4,TA_HZ_PUMP4,TA_SPEED_PUMP4,TIME_PUMP4_RUN,TA_CURRENT_PUMP5,TA_HZ_PUMP5,TA_SPEED_PUMP5,TIME_PUMP5_RUN,LUU_LUONG_TONG,LUU_LUONG_TUC_THOI,AP_LUC_DAU_VAO,AP_LUC_DAU_RA,MUC_NUOC_BE,MUC_NUOC_BE_2,CLO_DU1
20250609_012434,0.6005859,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,187.1045,43.18165,1292.215,--,1.612944E+07,927.445,18.51852,4.201027,8.045139,-6.148726E-02,--,0.3110532,9.338378E-04,0,0,70,0.3597144,48.99902,1371.887,63.23333,1021618,188.9106,0,0,0,0,0,--,1189.966,82.45,359462,140.6973,4.669189E-04,0,0,72.41666,0.3515899,44.99512,1260.034,65.23333,1184938,250.9042,99.50818,47.49756,1416.377,4899.35,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590488E+07,336.7708,4.324725,3.583644,0.3014685,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098366,132.3785,3.910055,4.11169,4.182444,4.137413,-2.531829E-03
20250609_012534,0.5930786,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,188.9484,43.14439,1291.761,--,1.612945E+07,883.6082,19.42274,4.201027,8.043619,-6.148726E-02,--,0.318287,9.338378E-04,0,0,70,0.35794,48.99902,1371.887,63.25,1021621,188.4404,0,0,0,0,0,--,1189.966,82.46667,359464,140.5165,4.669189E-04,0,0,72.41666,0.3539245,45.00122,1260.034,65.25,1184943,271.1227,99.42188,47.49756,1416.377,4899.367,0.0369873,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590488E+07,336.9474,4.331235,3.595359,0.2974899,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098368,132.0891,3.913672,4.119647,4.182444,4.137565,-2.531829E-03
20250609_012634,0.6080933,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,188.6896,43.18661,1291.49,--,1.612947E+07,922.309,18.91638,4.204644,8.041595,-6.221065E-02,--,0.2929688,9.338378E-04,0,0,70,0.3578467,48.99902,1371.887,63.26667,1021624,188.7298,0,0,0,0,0,--,1189.966,82.48333,359467,140.1548,4.669189E-04,0,0,72.41666,0.3515899,44.99512,1260.034,65.26667,1184947,329.0292,99.4342,47.49756,1416.377,4899.383,0.0369873,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590489E+07,336.7708,4.324364,3.605147,0.2931496,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098370,131.7998,3.920544,4.123987,4.181901,4.138021,-3.074363E-03
20250609_012734,0.6456299,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,188.4308,43.50955,1291.761,--,1.612949E+07,918.1134,18.84404,4.213686,8.039569,-6.239149E-02,--,0.2423322,8.404541E-04,0,0,70,0.3589673,48.99902,1371.887,63.28333,1021628,186.6319,0,0,0,0,0,--,1189.966,82.5,359469,140.5527,4.669189E-04,0,0,72.41666,0.3537378,44.99817,1260.034,65.28333,1184952,274.1609,99.23694,47.49756,1416.377,4899.4,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.59049E+07,341.6247,4.334129,3.613155,0.2904369,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098372,132.1615,3.920182,4.118924,4.182082,4.138173,-2.350984E-03
20250609_012834,0.6080933,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,188.4631,43.41267,1291.49,--,1.61295E+07,902.8501,18.80787,4.188368,8.047164,-6.221065E-02,--,0.3002025,9.338378E-04,0,0,70,0.3601813,48.99902,1371.887,63.3,1021631,186.3788,0,0,0,0,0,--,1189.966,82.51667,359471,141.059,3.735351E-04,0,0,72.41666,0.3519635,44.99512,1260.034,65.3,1184956,301.1068,99.63147,47.49756,1416.377,4899.417,0.0369873,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.59049E+07,331.4757,4.343895,3.629763,0.2893519,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098374,132.9572,3.924523,4.130859,4.182625,4.137565,-3.074363E-03
20250609_012934,0.6005859,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,188.9807,43.19407,1290.493,--,1.612952E+07,896.8461,18.62703,4.188368,8.044633,-6.293403E-02,--,0.2893519,9.338378E-04,0,0,70,0.3599011,48.99902,1371.887,63.31667,1021634,185.583,0,0,0,0,0,--,1189.966,82.53333,359474,139.6484,4.669189E-04,0,0,72.41666,0.3531775,45.00122,1260.034,65.31667,1184961,290.3284,99.31091,47.49756,1416.377,4899.433,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590491E+07,338.4476,4.350405,3.634212,0.2813947,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098377,133.4635,3.924523,4.125796,4.18172,4.137565,-3.074363E-03
20250609_013034,0.6306152,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,189.1425,43.15432,1291.036,--,1.612953E+07,927.445,18.84404,4.173901,8.04767,-6.329572E-02,--,0.2893519,9.338378E-04,0,0,70,0.3578467,48.99902,1371.887,63.33333,1021637,189.417,0,0,0,0,0,--,1189.966,82.55,359476,141.8548,4.669189E-04,0,0,72.41666,0.3519635,45.00122,1260.034,65.33334,1184966,283.6733,99.19995,47.49756,1416.377,4899.45,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590491E+07,338.4476,4.345703,3.646224,0.2770544,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098379,135.3443,3.931395,4.131583,4.182444,4.138021,-2.531829E-03
20250609_013134,0.6231079,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,188.1396,43.21891,1290.402,--,1.612955E+07,941.6233,18.55469,4.191985,8.050202,-6.202981E-02,--,0.2785012,9.338378E-04,0,0,70,0.3577533,48.99902,1371.887,63.35,1021640,188.151,0,0,0,0,0,--,1189.966,82.56667,359478,138.5634,4.669189E-04,0,0,72.41666,0.3529907,44.99817,1260.034,65.35,1184970,248.0469,99.47119,47.49756,1416.377,4899.467,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590492E+07,334.741,4.354022,3.650524,0.2709057,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098381,135.706,3.931395,4.130859,4.182082,4.137261,-2.350984E-03
20250609_013234,0.6080933,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,160.2875,43.20649,1301.55,--,1.612956E+07,921.0069,18.66319,4.195602,8.047164,-6.202981E-02,--,0.2893519,9.338378E-04,0,0,70,0.3594342,48.99902,1371.887,63.36666,1021643,184.8958,0,0,0,0,0,--,1189.966,82.58334,359481,138.3825,4.669189E-04,0,0,72.41666,0.3528973,45.00122,1260.034,65.36667,1184975,317.3828,99.40955,47.49756,1416.377,4899.483,0.0369873,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590492E+07,339.3302,4.344256,3.663871,0.2698206,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098383,135.9954,3.929224,4.130497,4.18154,4.137413,-2.712674E-03
20250609_013334,0.6080933,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,177.0764,43.19904,1294.118,--,1.612958E+07,926.6494,18.80787,4.204644,8.051216,-6.221065E-02,--,0.3255208,9.338378E-04,0,0,70,0.3599945,48.99902,1371.887,63.38334,1021646,185.6554,0,0,0,0,0,--,1189.966,82.6,359483,142.7228,4.669189E-04,0,0,72.41666,0.3518701,44.99817,1260.034,65.38333,1184980,348.886,99.42188,47.49756,1416.377,4899.5,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590493E+07,334.6528,4.335938,3.67351,0.2654803,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098386,133.2465,3.929224,4.129051,4.18154,4.137565,-2.531829E-03
20250609_013434,0.6381226,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,187.5897,43.17171,1289.314,--,1.612959E+07,912.6157,18.62703,4.195602,8.049696,-6.148726E-02,--,0.2604167,9.338378E-04,0,0,70,0.3599011,48.99902,1371.887,63.4,1021650,189.4531,0,0,0,0,0,--,1189.966,82.61667,359485,142.759,4.669189E-04,0,0,72.41666,0.3536444,45.00122,1260.034,65.4,1184985,285.9881,99.48352,47.49756,1416.377,4899.517,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590493E+07,334.9175,4.360532,3.689525,0.2604167,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098388,135.9954,3.935011,4.13954,4.180997,4.137261,-1.627604E-03
20250609_013534,0.6156006,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,189.3689,43.25866,1290.493,--,1.612961E+07,938.9468,18.91638,4.18656,8.04767,-6.221065E-02,--,0.2929688,9.338378E-04,0,0,70,0.3581268,48.99902,1371.887,63.41667,1021653,188.0787,0,0,0,0,0,--,1189.966,82.63333,359488,139.3591,4.669189E-04,0,0,72.41666,0.3513098,44.99512,1260.034,65.41666,1184990,379.1233,99.33557,47.49756,1416.377,4899.533,4.931641E-02,0,0,7561.55,0.0534668,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590494E+07,334.5645,4.351129,3.68908,0.2564381,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098390,132.8125,3.937543,4.144965,4.181178,4.136806,-2.350984E-03
20250609_013634,0.5930786,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,186.7487,43.29095,1289.677,--,1.612962E+07,931.4236,18.55469,4.182942,8.053747,-6.329572E-02,--,0.3002025,8.404541E-04,0,0,70,0.35794,48.99902,1371.887,63.43333,1021656,188.3681,0,0,0,0,0,--,1189.966,82.65,359490,140.9505,4.669189E-04,0,0,72.41666,0.3536444,45.00427,1260.034,65.43333,1184994,287.8328,99.31091,47.49756,1416.377,4899.55,0.0369873,0,0,7561.55,0.0534668,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590495E+07,338.5359,4.353661,3.69694,0.2533637,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098392,133.6082,3.945862,4.14171,4.18154,4.138021,-2.170139E-03
20250609_013734,0.6005859,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,188.7219,43.14935,1290.583,--,1.612964E+07,919.0538,18.73553,4.168475,8.054253,-0.0636574,--,0.2965856,9.338378E-04,0,0,70,0.3593408,48.99902,1371.887,63.45,1021659,185.8362,0,0,0,0,0,--,1189.966,82.66666,359493,138.9974,4.669189E-04,0,0,72.41666,0.351123,44.99817,1260.034,65.45,1184999,319.77,99.33557,47.49756,1416.377,4899.567,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590495E+07,335.8883,4.343172,3.708952,0.2513744,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098394,131.4381,3.9455,4.147859,4.180274,4.136653,-2.170139E-03
20250609_013834,0.6456299,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,186.1017,43.22139,1294.299,--,1.612965E+07,943.6487,18.66319,4.179326,8.050202,-6.311487E-02,--,0.318287,8.404541E-04,0,0,70,0.3599945,48.99902,1371.887,63.46667,1021662,187.0298,0,0,0,0,0,--,1189.966,82.68333,359495,139.974,4.669189E-04,0,0,72.41666,0.3539245,44.99817,1260.034,65.46667,1185004,242.9109,99.24927,47.49756,1416.377,4899.583,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590496E+07,342.2425,4.363788,3.724374,0.2407046,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098397,132.3785,3.958883,4.160518,4.181178,4.136653,-2.712674E-03
20250609_013934,0.6080933,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,188.0426,43.22139,1290.946,--,1.612967E+07,945.0955,18.51852,4.126881,8.052228,-6.184896E-02,--,0.2893519,9.338378E-04,0,0,70,0.359621,48.99902,1371.887,63.48333,1021665,187.3915,0,0,0,0,0,--,1189.966,82.7,359497,140.625,4.669189E-04,0,0,72.41666,0.3513098,44.99817,1260.034,65.48333,1185008,280.5266,99.28625,47.49756,1416.377,4899.6,0.0369873,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590496E+07,336.3296,4.376447,3.729861,0.2441406,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098399,134.1869,3.963947,4.164135,4.180997,4.136198,-4.159433E-03
20250609_014034,0.6306152,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,185.0342,43.08725,1293.121,--,1.612969E+07,870.081,18.44618,4.141348,8.056786,-0.0636574,--,0.2785012,9.338378E-04,0,0,70,0.3581268,48.99902,1371.887,63.5,1021668,192.2381,0,0,0,0,0,--,1189.966,82.71667,359500,141.059,4.669189E-04,0,0,72.41666,0.3539245,44.99817,1260.034,65.5,1185013,270.7971,99.18762,47.49756,1416.377,4899.617,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590497E+07,336.6826,4.385851,3.738462,0.2446832,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098401,132.8848,3.963947,4.16739,4.180635,4.136501,-1.808449E-03
20250609_014134,0.6306152,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,184.2578,43.20152,1292.305,--,1.61297E+07,914.8582,18.73553,4.134114,8.04919,-5.967882E-02,--,0.3327546,9.338378E-04,0,0,70,0.3577533,48.99902,1371.887,63.51667,1021672,186.9213,0,0,0,0,0,--,1189.966,82.73333,359502,136.6102,4.669189E-04,0,0,72.41666,0.3514966,44.99817,1260.034,65.51667,1185017,301.3238,98.99036,47.49756,1416.377,4899.633,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590497E+07,331.8287,4.380787,3.762485,0.2360026,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098403,134.6933,3.96467,4.159794,4.180635,4.136653,-2.712674E-03
20250609_014234,0.5930786,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,186.781,43.17916,1292.124,--,1.612972E+07,897.7141,18.80787,4.16305,8.049696,-0.0636574,--,0.2893519,9.338378E-04,0,0,70,0.3595276,48.99902,1371.887,63.53333,1021675,187.4638,0,0,0,0,0,--,1189.966,82.75,359504,142.542,4.669189E-04,0,0,72.41666,0.353551,44.99817,1260.034,65.53333,1185022,252.2787,99.11365,47.49756,1416.377,4899.65,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590498E+07,335.0058,4.378617,3.764117,0.2352792,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,7.128906E-02,0,0,43.83333,0.0534668,0,0,41.6,7098406,133.9699,3.968287,4.173177,4.180093,4.136198,-3.616898E-03
20250609_014334,0.5930786,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,188.2043,43.18661,1292.033,--,1.612973E+07,904.5862,18.69936,4.16305,8.049696,-6.112558E-02,--,0.3110532,9.338378E-04,0,0,70,0.360368,48.99902,1371.887,63.55,1021678,186.7405,0,0,0,0,0,--,1189.966,82.76667,359507,138.7804,3.735351E-04,0,0,72.41666,0.3520569,45.00122,1260.034,65.55,1185026,251.9531,99.17529,47.49756,1416.377,4899.667,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,7.128906E-02,0,0,12244,1.217041E-02,0,0,5551.783,1.590498E+07,337.5651,4.376808,3.776573,0.232024,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098408,132.4508,3.973351,4.177879,4.180816,4.136046,-3.074363E-03
20250609_014434,0.6306152,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,188.4631,43.16177,1290.764,--,1.612975E+07,900.1013,18.62703,4.179326,8.042607,-6.184896E-02,--,0.2893519,9.338378E-04,0,0,70,0.359621,48.99902,1371.887,63.56667,1021681,187.5362,0,0,0,0,0,--,1189.966,82.78333,359509,139.0697,4.669189E-04,0,0,72.41666,0.3528973,45.00122,1260.034,65.56667,1185031,290.6901,98.89172,47.49756,1416.377,4899.683,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590499E+07,333.5938,4.392723,3.783098,0.2282263,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,7.128906E-02,0,0,43.83333,0.0534668,0,0,41.6,7098410,133.1019,3.984201,4.189091,4.180816,4.136653,-2.531829E-03
20250609_014534,0.5930786,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,188.7866,43.27356,1289.858,--,1.612976E+07,943.287,18.91638,4.181134,8.041088,-6.184896E-02,--,0.3110532,9.338378E-04,0,0,70,0.3582202,48.99902,1371.887,63.58333,1021684,189.7063,0,0,0,0,0,--,1189.966,82.8,359511,138.6357,4.669189E-04,0,0,72.41666,0.3522436,45.00122,1260.034,65.58334,1185036,249.6745,98.87939,47.49756,1416.377,4899.7,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590499E+07,331.8287,4.405382,3.793479,0.2273221,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098412,133.1019,3.991797,4.192708,4.180274,4.135438,-4.159433E-03
20250609_014634,0.6156006,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,188.8837,43.20152,1290.855,--,1.612978E+07,943.07,18.91638,4.181134,8.043619,-6.293403E-02,--,0.2748843,9.338378E-04,0,0,70,0.3581268,48.99902,1371.887,63.6,1021687,186.4511,0,0,0,0,0,--,1189.966,82.81667,359514,142.1803,3.735351E-04,0,0,72.41666,0.3521503,45.00122,1260.034,65.6,1185040,257.3423,98.76843,47.49756,1416.377,4899.717,0.0369873,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.5905E+07,333.4172,4.393808,3.806677,0.2302156,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098414,132.8848,3.989265,4.191985,4.180274,4.135894,-3.616898E-03
20250609_014734,0.6306152,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,188.819,43.18661,1291.49,--,1.612979E+07,944.3721,19.02489,4.177517,8.044127,-6.184896E-02,--,0.2929688,9.338378E-04,0,0,70,0.3595276,48.99902,1371.887,63.61666,1021690,188.5127,0,0,0,0,0,--,1189.966,82.83334,359516,136.9358,4.669189E-04,0,0,72.41666,0.3531775,45.00122,1260.034,65.61667,1185045,305.8811,98.90405,47.49756,1416.377,4899.733,0.0369873,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590501E+07,335.3588,4.40068,3.81854,0.2327474,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098417,132.5231,3.978776,4.181858,4.179731,4.135742,-2.531829E-03
20250609_014834,0.6381226,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,187.6868,43.21146,1292.124,--,1.612981E+07,932.6534,18.91638,4.150391,8.043619,-6.293403E-02,--,0.3074363,9.338378E-04,0,0,70,0.3600879,48.99902,1371.887,63.63334,1021694,189.3446,0,0,0,0,0,--,1189.966,82.85,359518,139.9016,4.669189E-04,0,0,72.41666,0.3513098,45.00122,1260.034,65.63333,1185050,300.7813,99.02734,47.49756,1416.377,4899.75,4.931641E-02,0,0,7561.55,0.0534668,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590501E+07,331.2109,4.393808,3.827883,0.2271412,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098419,136.3571,3.98384,4.185474,4.179188,4.136198,-2.531829E-03
20250609_014934,0.6381226,0,0,26.78333,0,0,0,0,1.501465E-02,0,0,0,188.6572,43.56421,1291.671,--,1.612982E+07,919.0538,18.73553,4.177517,8.044127,-6.221065E-02,--,0.2893519,9.338378E-04,0,0,70,0.359621,48.99902,1371.887,63.65,1021697,185.2214,0,0,0,0,0,--,1189.966,82.86667,359521,140.2633,5.603028E-04,0,0,72.41666,0.3534576,45.00122,1260.034,65.65,1185054,302.011,98.7561,47.49756,1416.377,4899.767,4.931641E-02,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590502E+07,332.976,4.412977,3.836039,0.226237,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098421,135.6337,3.993605,4.195602,4.179731,4.136198,-2.712674E-03
20250609_015034,0.5855713,0,0,26.78333,0,0,0,0,2.252197E-02,0,0,0,188.5925,43.20152,1291.49,--,1.612984E+07,921.2239,18.37384,4.172092,8.044633,-6.148726E-02,--,0.2821181,9.338378E-04,0,0,70,0.35794,48.99902,1371.887,63.66667,1021700,188.7298,0,0,0,0,0,--,1189.966,82.88333,359523,138.8889,4.669189E-04,0,0,72.41666,0.351123,45.00122,1260.034,65.66666,1185059,285.6264,98.86707,47.49756,1416.377,4899.783,0.0369873,0,0,7561.55,7.128906E-02,0,0,10055.95,0.0534668,0,0,12244,1.217041E-02,0,0,5551.783,1.590502E+07,331.917,4.404297,3.842267,0.226237,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,46.55,0.0534668,0,0,43.83333,0.0534668,0,0,41.6,7098423,133.6806,3.997946,4.205729,4.178465,4.135742,-2.350984E-03
