DateTime,STATION_CURRENT_PUMP1,STATION_HZ_PUMP1,STATION_SPEED_PUMP1,TIME_RUN_PUMP1,STATION_CURRENT_PUMP2,STATION_HZ_PUMP2,STATION_SPEED_PUMP2,TIME_RUN_PUMP2,STATION_CURRENT_PUMP3,STATION_HZ_PUMP3,STATION_SPEED_PUMP3,TIME_RUN_PUMP3,STATION_CURRENT_PUMP4,STATION_HZ_PUMP4,STATION_SPEED_PUMP4,TIME_RUN_PUMP4,MASTER_TOTAL_ROUGH_WATER,MASTER_FLOW_NUOC_THO,MASTER_DUC_NUOC_THO,DO,MASTER_PH,MASTER_CLO_DU1,((CloAnalys1)),MASTER_DO_TRONG_NUOC_SACH,CHEMICAL_ACTUAL_CURRENT_PAC1,CHEMICAL_ACTUAL_HZ_PAC1,CHEMICAL_ACTUAL_SPEED_PAC1,TIME_RUN_PAC1,CHEMICAL_ACTUAL_CURRENT_PAC2,CHEMICAL_ACTUAL_HZ_PAC2,CHEMICAL_ACTUAL_SPEED_PAC2,TIME_RUN_PAC2,TOTAL_LL_PAC,FEB_LUU_LUONG_PAC,CHEMICAL_ACTUAL_CURRENT_POL1,CHEMICAL_HZ_POL1,CHEMICAL_ACTUAL_SPEED_POL1,TIME_RUN_POL1,CHEMICAL_ACTUAL_CURRENT_POL2,CHEMICAL_HZ_POL2,CHEMICAL_ACTUAL_SPEED_POL2,TIME_RUN_POL2,TONG_LL_KMNO4,CHEMICAL_SQL_LUU_LUONG_KMNO4,CHEMICAL_ACTUAL_CURRENT_JAVEN1,CHEMICAL_ACTUAL_HZ_JAVEN1,CHEMICAL_ACTUAL_SPEED_JAVEN1,TIME_RUN_JAVEN1,CHEMICAL_ACTUAL_CURRENT_JAVEN2,CHEMICAL_ACTUAL_HZ_JAVEN2,CHEMICAL_ACTUAL_SPEED_JAVEN2,TIME_RUN_JAVEN2,TOTAL_LL_JAVEN,FEB_LUU_LUONG_JAVEN,STATION2_CURRENT_PUMP1,STATION2_HZ_PUMP1,STATION2_SPEED_PUMP1,PUMP1_RUN,STATION2_CURRENT_PUMP2,STATION2_HZ_PUMP2,STATION2_SPEED_PUMP2,PUMP2_RUN,STATION2_CURRENT_PUMP3,STATION2_HZ_PUMP3,STATION2_SPEED_PUMP3,PUMP3_RUN,STATION2_CURRENT_PUMP4,STATION2_HZ_PUMP4,STATION2_SPEED_PUMP4,PUMP4_RUN,STATION2_CURRENT_PUMP5,STATION2_HZ_PUMP5,STATION2_SPEED_PUMP5,PUMP5_RUN,DATA_TOTAL_CLEAN_WATER,DATA_FLOW_CLEAN_WATER,DATA_PRESSURE_TOTAL,DATA_LEVEL_CLEAR_WATER,DATA_CLO_DU2,((CloAnalys2)),TA_CURRENT_PUMP1,TA_HZ_PUMP1,TA_SPEED_PUMP1,TIME_PUMP1_RUN,TA_CURRENT_PUMP2,TA_HZ_PUMP2,TA_SPEED_PUMP2,TIME_PUMP2_RUN,TA_CURRENT_PUMP3,TA_HZ_PUMP3,TA_SPEED_PUMP3,TIME_PUMP3_RUN,TA_CURRENT_PUMP4,TA_HZ_PUMP4,TA_SPEED_PUMP4,TIME_PUMP4_RUN,TA_CURRENT_PUMP5,TA_HZ_PUMP5,TA_SPEED_PUMP5,TIME_PUMP5_RUN,LUU_LUONG_TONG,LUU_LUONG_TUC_THOI,AP_LUC_DAU_VAO,AP_LUC_DAU_RA,MUC_NUOC_BE,MUC_NUOC_BE_2,CLO_DU1
20250610_001235,0.6456299,0,0,33.95,0,0,0,0,2.252197E-02,0,0,0,186.6193,42.7196,1276.897,--,1.614476E+07,961.8056,18.66319,3.761574,7.71347,-0.0636574,--,0.2785012,0.5605829,49.49951,1385.901,81.5,4.669189E-04,0,0,71.16666,1024934,176.5408,0,0,0,0,0,--,1119.983,90.71667,360574,130.6423,0.3553253,43.99414,1231.921,78.71667,4.669189E-04,0,0,75.71667,1189344,294.9942,0.0369873,0,0,4903.15,0.0369873,0,0,7565.3,7.128906E-02,0,0,10071.18,100.6958,42.50488,1265.614,12255.07,1.217041E-02,0,0,5551.783,1.592132E+07,272.3466,4.1352,2.315889,0.2048973,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.34863,39.99023,1191.182,51.15,0.0534668,0,0,46.2,7106517,194.8061,3.867737,4.041883,3.844806,3.892231,-2.350984E-03
20250610_001336,0.6306152,0,0,33.95,0,0,0,0,1.501465E-02,0,0,0,186.6516,42.75935,1276.806,--,1.614478E+07,958.261,18.62703,3.761574,7.729673,-6.293403E-02,--,0.2893519,0.562077,49.49951,1385.901,81.51667,4.669189E-04,0,0,71.16666,1024937,177.228,0,0,0,0,0,--,1119.983,90.73333,360576,131.6913,0.3567261,43.99719,1231.921,78.73333,4.669189E-04,0,0,75.71667,1189348,147.6056,4.931641E-02,0,0,4903.15,4.931641E-02,0,0,7565.3,7.128906E-02,0,0,10071.18,100.4819,42.49878,1265.614,12255.08,1.217041E-02,0,0,5551.783,1.592132E+07,276.7592,4.130497,2.326121,0.2083333,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.13477,39.97803,1191.182,51.16667,0.0534668,0,0,46.2,7106520,191.6956,3.88329,4.049841,3.82618,3.882813,-4.340278E-03
20250610_001436,0.6531372,0,0,33.95,0,0,0,0,1.501465E-02,0,0,0,178.8556,42.80903,1279.797,--,1.61448E+07,970.1968,18.84404,3.774233,7.71347,-0.0604022,--,0.3255208,0.5619836,49.49951,1385.901,81.53333,4.669189E-04,0,0,71.16666,1024940,175.7089,0,0,0,0,0,--,1119.983,90.75,360578,129.8466,0.3546716,44.0033,1231.921,78.75,5.603028E-04,0,0,75.71667,1189353,288.0859,4.931641E-02,0,0,4903.15,4.931641E-02,0,0,7565.3,0.0534668,0,0,10071.18,86.77661,39.99939,1191.182,12255.1,1.217041E-02,0,0,5551.783,1.592133E+07,185.8594,3.77351,2.337095,0.2045356,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.7229,40.01465,1191.182,51.18333,0.0534668,0,0,46.2,7106523,196.4699,3.459028,4.040799,3.840285,3.878255,-3.978588E-03
20250610_001536,0.6306152,0,0,33.95,0,0,0,0,2.252197E-02,0,0,0,186.7163,42.72705,1276.806,--,1.614481E+07,968.4606,19.09722,3.783276,7.714989,-6.329572E-02,--,0.2748843,0.5604895,49.49951,1385.901,81.55,5.603028E-04,0,0,71.16666,1024943,173.9728,0,0,0,0,0,--,1119.983,90.76667,360581,131.7274,0.3549518,44.0033,1231.921,78.76667,4.669189E-04,0,0,75.71667,1189357,238.9685,0.0369873,0,0,4903.15,4.931641E-02,0,0,7565.3,7.128906E-02,0,0,10071.18,88.80835,40.00244,1191.182,12255.12,1.217041E-02,0,0,5551.783,1.592133E+07,208.2755,3.752893,2.346437,0.20761,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.06348,40.00549,1191.182,51.2,0.0534668,0,0,46.2,7106527,192.7807,3.546557,4.053096,3.831786,3.869596,-2.712674E-03
20250610_001636,0.6456299,0,0,33.95,0,0,0,0,1.501465E-02,0,0,0,186.2958,42.72208,1276.806,--,1.614483E+07,968.8224,18.88021,3.763382,7.718026,-6.239149E-02,--,0.2893519,0.5616101,49.49951,1385.901,81.56667,5.603028E-04,0,0,71.16666,1024946,178.2408,0,0,0,0,0,--,1119.983,90.78333,360583,127.5318,0.3538312,44.00024,1231.921,78.78333,4.669189E-04,0,0,75.71667,1189362,347.5116,4.931641E-02,0,0,4903.15,0.0369873,0,0,7565.3,7.128906E-02,0,0,10071.18,88.02417,39.99939,1191.182,12255.13,1.217041E-02,0,0,5551.783,1.592133E+07,200.9505,3.752532,2.361712,0.2103226,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.04565,40.0116,1191.182,51.21667,0.0534668,0,0,46.2,7106530,193.3594,3.555237,4.039352,3.81569,3.862456,-2.170139E-03
20250610_001736,0.6831665,0,0,33.95,0,0,0,0,1.501465E-02,0,0,0,186.3928,42.71711,1276.897,--,1.614484E+07,962.6736,18.73553,3.799551,7.718533,-6.202981E-02,--,0.2423322,0.5625439,49.49951,1385.901,81.58334,5.603028E-04,0,0,71.16666,1024949,176.0344,0,0,0,0,0,--,1119.983,90.8,360585,131.004,0.3542981,43.99719,1231.921,78.8,4.669189E-04,0,0,75.71667,1189367,226.8519,0.0369873,0,0,4903.15,4.931641E-02,0,0,7565.3,0.0534668,0,0,10071.18,88.14893,40.00244,1191.182,12255.15,1.217041E-02,0,0,5551.783,1.592134E+07,204.4806,3.763744,2.369868,0.2081525,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.17041,39.99329,1191.182,51.23333,0.0534668,0,0,46.2,7106533,191.9126,3.499899,4.029948,3.826541,3.855621,-1.066985E-02
20250610_001835,0.6531372,0,0,33.95,0,0,0,0,1.501465E-02,0,0,0,186.1664,42.7345,1277.169,--,1.614486E+07,962.1672,18.3015,3.785084,7.725116,-6.239149E-02,--,0.2604167,0.56133,49.49951,1385.901,81.6,5.603028E-04,0,0,71.16666,1024952,173.6835,0,0,0,0,0,--,1119.983,90.81667,360587,131.6913,0.3556989,44.00024,1231.921,78.81667,5.603028E-04,0,0,75.71667,1189371,274.9928,0.0369873,0,0,4903.15,4.931641E-02,0,0,7565.3,7.128906E-02,0,0,10071.18,88.52319,39.99634,1191.182,12255.17,1.217041E-02,0,0,5551.783,1.592134E+07,208.7167,3.740234,2.384548,0.2065249,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.34863,39.98108,1191.182,51.25,0.0534668,0,0,46.2,7106536,195.3125,3.528472,4.040799,3.834317,3.853494,-4.521123E-03
20250610_001935,0.6681519,0,0,33.95,0,0,0,0,1.501465E-02,0,0,0,185.5194,42.7196,1276.806,--,1.614487E+07,965.7119,18.66319,3.781467,7.727648,-6.239149E-02,--,0.2459491,0.56133,49.49951,1385.901,81.61667,5.603028E-04,0,0,71.16666,1024954,174.5515,0,0,0,0,0,--,1119.983,90.83334,360589,129.8828,0.3544849,43.99414,1231.921,78.83334,4.669189E-04,0,0,75.71667,1189376,296.4409,4.931641E-02,0,0,4903.15,4.931641E-02,0,0,7565.3,7.128906E-02,0,0,10071.18,88.4519,39.99634,1191.182,12255.18,1.217041E-02,0,0,5551.783,1.592134E+07,201.6565,3.740596,2.402344,0.2030888,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.5625,39.98718,1191.182,51.26667,0.0534668,0,0,46.2,7106539,193.7211,3.535706,4.02814,3.806467,3.847265,-5.425347E-04
20250610_002036,0.6381226,0,0,33.95,0,0,0,0,1.501465E-02,0,0,0,186.5546,42.72208,1276.897,--,1.614489E+07,963.2523,18.66319,3.785084,7.732711,-6.293403E-02,--,0.2531829,0.5611432,49.49951,1385.901,81.63333,5.603028E-04,0,0,71.16666,1024958,176.36,0,0,0,0,0,--,1119.983,90.85,360592,129.1594,0.3557922,43.99719,1231.921,78.85,4.669189E-04,0,0,75.71667,1189380,352.2135,0.0369873,0,0,4903.15,4.931641E-02,0,0,7565.3,7.128906E-02,0,0,10071.18,88.18457,39.99939,1191.182,12255.2,1.217041E-02,0,0,5551.783,1.592135E+07,203.6863,3.760128,2.410945,0.2083333,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.43774,39.99023,1191.182,51.28333,0.0534668,0,0,46.2,7106543,197.6996,3.541493,4.031033,3.807372,3.833897,-1.446759E-03
20250610_002135,0.6606445,0,0,33.95,0,0,0,0,1.501465E-02,0,0,0,186.3281,42.72208,1276.897,--,1.614491E+07,972.2222,18.73553,3.774233,7.740306,-0.0636574,--,0.2604167,0.5612366,49.49951,1385.901,81.65,5.603028E-04,0,0,71.16666,1024960,173.3579,0,0,0,0,0,--,1119.983,90.86667,360594,132.4146,0.3540179,44.0033,1231.921,78.86667,4.669189E-04,0,0,75.71667,1189385,325.5208,4.931641E-02,0,0,4903.15,4.931641E-02,0,0,7565.3,7.128906E-02,0,0,10071.18,87.9707,39.99329,1191.182,12255.22,1.217041E-02,0,0,5551.783,1.592135E+07,202.8038,3.751085,2.429036,0.2081525,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.34863,39.99939,1191.182,51.3,0.0534668,0,0,46.2,7106546,191.9126,3.544387,4.03465,3.789106,3.837695,-5.244502E-03
20250610_002235,0.6831665,0,0,33.95,0,0,0,0,1.501465E-02,0,0,0,186.037,42.71711,1276.988,--,1.614492E+07,966.4352,18.91638,3.739872,7.740813,-6.202981E-02,--,0.2423322,0.5595556,49.49951,1385.901,81.66666,5.603028E-04,0,0,71.16666,1024963,177.228,0,0,0,0,0,--,1119.983,90.88333,360596,132.8487,0.3537378,44.00024,1231.921,78.88333,4.669189E-04,0,0,75.71667,1189390,229.0582,4.931641E-02,0,0,4903.15,4.931641E-02,0,0,7565.3,7.128906E-02,0,0,10071.18,88.11328,39.99939,1191.182,12255.23,1.217041E-02,0,0,5551.783,1.592135E+07,203.4216,3.766999,2.434227,0.2101418,--,0,0,0,0,5.310059E-03,0,0,9.666667,0.0534668,0,0,53.46667,77.2417,39.98413,1191.182,51.31667,0.0534668,0,0,46.2,7106549,191.3339,3.523047,4.048032,3.773192,3.820529,-2.350984E-03
